data_type,model_type,item_id,worker_id,question,answer
tifa160,vq-diffusion,tifa160_138,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_138,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_138,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_138,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_138,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_22,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_22,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_22,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_22,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_22,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_43,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_89,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_89,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_32,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_32,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_32,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_32,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_32,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_113,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_113,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_113,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_113,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_113,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_17,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_39,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_39,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_39,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_39,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_39,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_76,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_76,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_159,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_159,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_159,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_159,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_159,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_27,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_27,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_4,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_4,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_45,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_45,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_34,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_34,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_8,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_14,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,4387897261,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_14,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_91,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_91,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_91,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_91,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_91,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_29,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_29,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_29,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_29,4387897261,How consistent is the image with the text description?,5
