dsg_prompt_split,qg_model,t2i_model,item_id,question,question_id,dependency_id,answer
whoops,dsg,sd2dot1,whoops_56,Is El Castillo in the desert?,5,"1,3",yes
whoops,dsg,sd2dot1,whoops_57,Is there a tablet?,1,0,yes
whoops,dsg,sd2dot1,whoops_57,Is the tablet Egyptian?,2,1,yes
whoops,dsg,sd2dot1,whoops_57,Is there an automobile?,3,0,yes
whoops,dsg,sd2dot1,whoops_57,Does the tablet show an automobile?,4,"1,3",yes
whoops,dsg,sd2dot1,whoops_58,Is there a child?,1,0,yes
whoops,dsg,sd2dot1,whoops_58,Is the child small?,2,1,yes
whoops,dsg,sd2dot1,whoops_58,Is the child walking?,3,1,yes
whoops,dsg,sd2dot1,whoops_58,Is the child walking into traffic?,4,"1,5",no
whoops,dsg,sd2dot1,whoops_58,Is the traffic oncoming?,5,5,yes
whoops,dsg,sd2dot1,whoops_59,Is there a hippo?,1,0,yes
whoops,dsg,sd2dot1,whoops_59,Is the hippo swimming?,2,1,yes
whoops,dsg,sd2dot1,whoops_59,Is the environment freezing?,3,4,yes
whoops,dsg,sd2dot1,whoops_59,Is the hippo in the freezing environment?,4,"1,4",yes
whoops,dsg,sd2dot1,whoops_60,Is there a coin?,1,0,yes
whoops,dsg,sd2dot1,whoops_60,Is there water?,2,0,yes
whoops,dsg,sd2dot1,whoops_60,Is there a surface of the water?,3,2,yes
whoops,dsg,sd2dot1,whoops_60,Is the coin floating on the water?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_61,Is there an owl?,1,0,yes
whoops,dsg,sd2dot1,whoops_61,Is there a branch?,2,0,yes
whoops,dsg,sd2dot1,whoops_61,Is the owl perched upside down?,3,1,yes
whoops,dsg,sd2dot1,whoops_61,Is the owl on the branch?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_62,Is there a woman?,1,0,yes
whoops,dsg,sd2dot1,whoops_62,Is there a dart?,2,0,no
whoops,dsg,sd2dot1,whoops_62,Is the woman writing?,3,1,yes
whoops,dsg,sd2dot1,whoops_62,Is the woman writing with a dart?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_63,Is there a hamster?,1,0,yes
whoops,dsg,sd2dot1,whoops_63,Is there an egg?,2,0,yes
whoops,dsg,sd2dot1,whoops_63,Is the hamster hatching from the egg?,3,"1,2",no
whoops,dsg,sd2dot1,whoops_64,Is there a man?,1,0,yes
whoops,dsg,sd2dot1,whoops_64,Are there hamburgers?,2,0,yes
whoops,dsg,sd2dot1,whoops_64,Is there a baby chair?,3,0,yes
whoops,dsg,sd2dot1,whoops_64,Is the man eating hamburgers?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_64,Is the man in the baby chair?,5,"1,3",yes
whoops,dsg,sd2dot1,whoops_64,Are the hamburgers in the baby chair?,6,"2,3",yes
whoops,dsg,sd2dot1,whoops_65,Is there a child?,1,0,yes
whoops,dsg,sd2dot1,whoops_65,Is there a French Revolution?,2,0,yes
whoops,dsg,sd2dot1,whoops_65,Is the child leading the French Revolution?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_66,Is there a woman?,1,0,yes
whoops,dsg,sd2dot1,whoops_66,Is there an umbrella?,2,0,yes
whoops,dsg,sd2dot1,whoops_66,Is there rain?,3,0,yes
whoops,dsg,sd2dot1,whoops_66,Is the woman using an umbrella?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_66,Is the umbrella made of fishnet?,5,2,no
whoops,dsg,sd2dot1,whoops_66,Is the woman in the rain?,6,"1,3",yes
whoops,dsg,sd2dot1,whoops_66,Is the umbrella in the rain?,7,"2,3",yes
whoops,dsg,sd2dot1,whoops_67,Is there a shark?,1,0,yes
whoops,dsg,sd2dot1,whoops_67,Is there a swimming pool?,2,0,yes
whoops,dsg,sd2dot1,whoops_67,Is the shark in the swimming pool?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_68,Is there pepper?,1,0,no
whoops,dsg,sd2dot1,whoops_68,Is there a slice of cake?,2,0,yes
whoops,dsg,sd2dot1,whoops_68,Is the pepper being poured on the slice of cake?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_69,Is there a baby?,1,0,yes
whoops,dsg,sd2dot1,whoops_69,Is the baby skateboarding?,2,1,yes
whoops,dsg,sd2dot1,whoops_70,Is there a girl with a pearl earring?,1,0,yes
whoops,dsg,sd2dot1,whoops_70,Is there an earring?,2,1,yes
whoops,dsg,sd2dot1,whoops_70,Is the earring golden?,3,2,yes
whoops,dsg,sd2dot1,whoops_70,Is the earring a hoop earring?,4,2,yes
whoops,dsg,sd2dot1,whoops_70,Is the girl wearing the earring?,5,"1,2",yes
whoops,dsg,sd2dot1,whoops_71,Is there a rooster?,1,0,yes
whoops,dsg,sd2dot1,whoops_71,Is there a pond?,2,0,yes
whoops,dsg,sd2dot1,whoops_71,Is the rooster swimming?,3,1,yes
whoops,dsg,sd2dot1,whoops_71,Is the rooster in the pond?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_72,Is Greta Thunberg there?,1,0,yes
whoops,dsg,sd2dot1,whoops_72,Is there a cup?,2,0,yes
whoops,dsg,sd2dot1,whoops_72,Is the cup made of plastic?,3,2,yes
whoops,dsg,sd2dot1,whoops_72,Is the cup disposable?,4,2,yes
whoops,dsg,sd2dot1,whoops_72,Is Greta Thunberg holding the cup?,5,"1,2",yes
whoops,dsg,sd2dot1,whoops_73,Is there a man?,1,0,yes
whoops,dsg,sd2dot1,whoops_73,Is there a power line?,2,0,yes
whoops,dsg,sd2dot1,whoops_73,Is the man sitting?,3,1,yes
whoops,dsg,sd2dot1,whoops_73,Is the man on the power line?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_74,Is there a cat?,1,0,yes
whoops,dsg,sd2dot1,whoops_74,Is there a dog?,2,0,yes
whoops,dsg,sd2dot1,whoops_74,Is there a street?,3,0,yes
whoops,dsg,sd2dot1,whoops_74,Is the cat chasing the dog?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_74,Is the cat down the street?,5,"1,3",yes
whoops,dsg,sd2dot1,whoops_74,Is the dog down the street?,6,"2,3",yes
whoops,dsg,sd2dot1,whoops_75,Is there an ostrich?,1,0,yes
whoops,dsg,sd2dot1,whoops_75,Is there water?,2,0,yes
whoops,dsg,sd2dot1,whoops_75,Is the ostrich swimming?,3,1,yes
whoops,dsg,sd2dot1,whoops_75,Is the ostrich under water?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_76,Is there a seagull?,1,0,yes
whoops,dsg,sd2dot1,whoops_76,Is there a rain forest?,2,0,yes
whoops,dsg,sd2dot1,whoops_76,Is the seagull in the rain forest?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_77,Is there a carafe?,1,0,yes
whoops,dsg,sd2dot1,whoops_77,Is the carafe made of glass?,2,1,yes
whoops,dsg,sd2dot1,whoops_77,Is the carafe tipped upside down?,3,1,yes
whoops,dsg,sd2dot1,whoops_77,Is there anything in the carafe?,4,1,yes
whoops,dsg,sd2dot1,whoops_77,Is the content of the carafe made of glass?,5,4,yes
whoops,dsg,sd2dot1,whoops_77,Is the content of the carafe not pouring out?,6,4,yes
whoops,dsg,sd2dot1,whoops_78,Is there a child?,1,0,yes
whoops,dsg,sd2dot1,whoops_78,Does the child have an arm?,2,1,yes
whoops,dsg,sd2dot1,whoops_78,Does the child have a t-shirt?,3,1,yes
whoops,dsg,sd2dot1,whoops_78,Is the child male?,4,1,yes
whoops,dsg,sd2dot1,whoops_78,Is the child young?,5,1,yes
whoops,dsg,sd2dot1,whoops_78,Is the child sad?,6,1,yes
whoops,dsg,sd2dot1,whoops_78,Is the t-shirt white?,7,3,yes
whoops,dsg,sd2dot1,whoops_78,Does the child have a tattoo?,8,1,yes
whoops,dsg,sd2dot1,whoops_78,Is the tattoo a sleeve tattoo?,9,8,yes
whoops,dsg,sd2dot1,whoops_78,Is the tattoo on the child's arm?,10,"2,8",yes
whoops,dsg,sd2dot1,whoops_79,Is there an eight-ball?,1,0,yes
whoops,dsg,sd2dot1,whoops_79,Is the eight-ball white?,2,1,yes
whoops,dsg,sd2dot1,whoops_80,Is there a robot vacuum?,1,0,yes
whoops,dsg,sd2dot1,whoops_80,Is there a street?,2,0,yes
whoops,dsg,sd2dot1,whoops_80,Is the street outdoor?,3,2,yes
whoops,dsg,sd2dot1,whoops_80,Is the robot vacuum cleaning the street?,4,"1,2",no
whoops,dsg,sd2dot1,whoops_81,Are there men?,1,0,yes
whoops,dsg,sd2dot1,whoops_81,Are there two men?,2,1,yes
whoops,dsg,sd2dot1,whoops_81,Are the men playing chess?,3,"1,4",yes
whoops,dsg,sd2dot1,whoops_81,Are there chess pieces?,4,0,yes
whoops,dsg,sd2dot1,whoops_81,Are the chess pieces black?,5,4,yes
whoops,dsg,sd2dot1,whoops_82,Is there a man?,1,0,yes
whoops,dsg,sd2dot1,whoops_82,Is the man wearing boxing gloves?,2,1,no
whoops,dsg,sd2dot1,whoops_82,Is the man playing the piano?,3,1,yes
whoops,dsg,sd2dot1,whoops_83,Is there a rooster?,1,0,yes
whoops,dsg,sd2dot1,whoops_83,Is there an egg?,2,0,yes
whoops,dsg,sd2dot1,whoops_83,Is the rooster full grown?,3,1,yes
whoops,dsg,sd2dot1,whoops_83,Is the rooster hatching from the egg?,4,"1,2",yes
whoops,dsg,sd2dot1,whoops_84,Is there Mozart?,1,0,yes
whoops,dsg,sd2dot1,whoops_84,Is there a vinyl record?,2,0,yes
whoops,dsg,sd2dot1,whoops_84,Is Mozart holding a vinyl record?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_85,Are there soldiers?,1,0,yes
whoops,dsg,sd2dot1,whoops_85,Do the soldiers have hands?,2,1,yes
whoops,dsg,sd2dot1,whoops_85,Are there water guns?,3,0,yes
whoops,dsg,sd2dot1,whoops_85,Are the soldiers holding water guns?,4,"1,2,3",yes
whoops,dsg,sd2dot1,whoops_86,Is there a person?,1,0,yes
whoops,dsg,sd2dot1,whoops_86,Is the person wearing an outfit?,2,1,yes
whoops,dsg,sd2dot1,whoops_86,Is the outfit a beekeeper's outfit?,3,2,yes
whoops,dsg,sd2dot1,whoops_86,Is the person fencing?,4,1,yes
whoops,dsg,sd2dot1,whoops_87,Is there a pizza?,1,0,yes
whoops,dsg,sd2dot1,whoops_87,Does the pizza have toppings?,2,1,yes
whoops,dsg,sd2dot1,whoops_87,Are the toppings cherry?,3,2,yes
whoops,dsg,sd2dot1,whoops_88,Is there an infant?,1,0,yes
whoops,dsg,sd2dot1,whoops_88,Is there a bed?,2,0,yes
whoops,dsg,sd2dot1,whoops_88,Does the infant have glasses?,3,1,yes
whoops,dsg,sd2dot1,whoops_88,Is there a book?,4,0,yes
whoops,dsg,sd2dot1,whoops_88,Is the infant sitting?,5,1,yes
whoops,dsg,sd2dot1,whoops_88,Is the infant on the bed?,6,"1,2",yes
whoops,dsg,sd2dot1,whoops_88,Is the infant wearing glasses?,7,"1,3",yes
whoops,dsg,sd2dot1,whoops_88,Is the infant reading a book?,8,"1,4",yes
whoops,dsg,sd2dot1,whoops_89,Is there a child?,1,0,yes
whoops,dsg,sd2dot1,whoops_89,Is there a flower?,2,0,yes
whoops,dsg,sd2dot1,whoops_89,Is there a pencil?,3,0,yes
whoops,dsg,sd2dot1,whoops_89,Is the flower blue?,4,2,yes
whoops,dsg,sd2dot1,whoops_89,Is the pencil red?,5,3,yes
whoops,dsg,sd2dot1,whoops_89,Is the child drawing a flower?,6,"1,2",yes
whoops,dsg,sd2dot1,whoops_89,Is the child drawing with a pencil?,7,"1,3",yes
whoops,dsg,sd2dot1,whoops_90,Is there a woman?,1,0,yes
whoops,dsg,sd2dot1,whoops_90,Is there a mirror reflection?,2,0,yes
whoops,dsg,sd2dot1,whoops_90,Is the mirror reflection of the woman?,3,2,yes
whoops,dsg,sd2dot1,whoops_90,Is the woman wearing clothes?,4,1,yes
whoops,dsg,sd2dot1,whoops_90,Is the mirror reflection wearing clothes?,5,2,yes
whoops,dsg,sd2dot1,whoops_90,Are the clothes different?,6,4,yes
whoops,dsg,sd2dot1,whoops_90,Are the clothes different?,7,5,yes
whoops,dsg,sd2dot1,whoops_91,Are there movie goers?,1,0,no
whoops,dsg,sd2dot1,whoops_91,Are the movie goers nibbling on vegetables?,2,"1,2",yes
whoops,dsg,sd2dot1,whoops_91,Is there popcorn?,3,0,yes 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
whoops,dsg,sd2dot1,whoops_91,Are the movie goers nibbling on popcorn?,4,"1,3",no
whoops,dsg,sd2dot1,whoops_92,Is there a coffee cup?,1,0,yes
whoops,dsg,sd2dot1,whoops_92,Is the coffee cup full of holes?,2,1,yes
whoops,dsg,sd2dot1,whoops_93,Is there a bowl?,1,0,yes
whoops,dsg,sd2dot1,whoops_93,Is there ice cream?,2,0,yes
whoops,dsg,sd2dot1,whoops_93,Is there a microwave?,3,0,yes
whoops,dsg,sd2dot1,whoops_93,Is the bowl inside the microwave?,4,"1,3",yes
whoops,dsg,sd2dot1,whoops_93,Is the ice cream inside the microwave?,5,"2,3",yes
whoops,dsg,sd2dot1,whoops_93,Is the ice cream inside the bowl?,6,"1,2",yes
whoops,dsg,sd2dot1,whoops_94,Is there a toddler?,1,0,yes
whoops,dsg,sd2dot1,whoops_94,Is there a pitbull?,2,0,yes
whoops,dsg,sd2dot1,whoops_94,Is the toddler walking the pitbull?,3,"1,2",yes
whoops,dsg,sd2dot1,whoops_95,Is there a turtle?,1,0,no
whoops,dsg,sd2dot1,whoops_95,Is the turtle running?,2,1,no
whoops,dsg,sd2dot1,whoops_95,Is the turtle in a marathon?,3,"1,2",no
whoops,dsg,sd2dot1,whoops_96,Is there a pirate flag?,1,0,yes
whoops,dsg,sd2dot1,whoops_96,Is the pirate flag rainbow colored?,2,1,yes
whoops,dsg,sd2dot1,whoops_97,Is there a baby?,1,0,yes
whoops,dsg,sd2dot1,whoops_97,Does the baby have hands?,2,1,yes
whoops,dsg,sd2dot1,whoops_97,Is there a candle?,3,0,yes
whoops,dsg,sd2dot1,whoops_97,Is the candle lit?,4,3,yes
whoops,dsg,sd2dot1,whoops_97,Is the baby holding the candle?,5,"1,3",yes
whoops,dsg,sd2dot1,whoops_98,Is the Leaning Tower of Pisa there?,1,0,yes
whoops,dsg,sd2dot1,whoops_98,Is the Leaning Tower of Pisa standing straight?,2,1,no
whoops,dsg,sd2dot1,whoops_99,Is there a man?,1,0,yes
whoops,dsg,sd2dot1,whoops_99,Is the man wearing winter garb?,2,1,yes
whoops,dsg,sd2dot1,whoops_99,Is the man skiing?,3,1,yes
whoops,dsg,sd2dot1,whoops_99,Is there a sand dune?,4,0,yes
whoops,dsg,sd2dot1,whoops_99,Is there a desert?,5,0,yes
whoops,dsg,sd2dot1,whoops_99,Is the man on the sand dune?,6,"1,4",yes
whoops,dsg,sd2dot1,whoops_99,Is the man in the desert?,7,"1,5",yes
whoops,dsg,sd2dot1,whoops_99,Is the sand dune in the desert?,8,"4,5",yes
drawtext,dsg,sd2dot1,drawtext_0,Is there a logo?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_0,Is there a company?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_0,Is the company EcoGrow?,3,2,yes
drawtext,dsg,sd2dot1,drawtext_0,Are there letters in the logo?,4,1,yes
drawtext,dsg,sd2dot1,drawtext_0,Do the letters look like plants?,5,4,yes
drawtext,dsg,sd2dot1,drawtext_1,Are there letters?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_1,"Do the letters say ""dessert""?",2,1,yes
drawtext,dsg,sd2dot1,drawtext_1,Are the letters 3-d?,3,1,yes
drawtext,dsg,sd2dot1,drawtext_1,Are the letters made of dessert?,4,1,yes
drawtext,dsg,sd2dot1,drawtext_1,Is there a plate?,5,0,yes
drawtext,dsg,sd2dot1,drawtext_1,Is this a studio shot?,6,0,yes
drawtext,dsg,sd2dot1,drawtext_1,Are the letters on the plate?,7,"1,5",yes
drawtext,dsg,sd2dot1,drawtext_2,Is there a city?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_2,Is there a cloud?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_2,Is there only one cloud?,3,2,yes
drawtext,dsg,sd2dot1,drawtext_2,"Does the text say ""contemplate the clouds""?",4,0,yes
drawtext,dsg,sd2dot1,drawtext_2,Is the text in rounded cursive?,5,4,yes
drawtext,dsg,sd2dot1,drawtext_2,Is the city behind the cloud?,6,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_2,Is the text behind the cloud?,7,"4,2",yes
drawtext,dsg,sd2dot1,drawtext_2,Is the text behind the city?,8,"4,1",yes
drawtext,dsg,sd2dot1,drawtext_2,Is the cloud in front of the city?,9,"2,1",yes
drawtext,dsg,sd2dot1,drawtext_2,Is the cloud in front of the text?,10,"2,4",yes
drawtext,dsg,sd2dot1,drawtext_3,Is there a painting?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_3,Is there a landscape?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_3,Is there a note?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_3,Is the note handwritten?,4,3,yes
drawtext,dsg,sd2dot1,drawtext_3,"Does the note say ""this painting was not painted by me""?",5,3,yes
drawtext,dsg,sd2dot1,drawtext_3,Is the landscape in the painting?,6,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_3,Is the note in the painting?,7,"1,3",yes
drawtext,dsg,sd2dot1,drawtext_4,Is there a bowl?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_4,Is there cereal?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_4,"Does the cereal say ""smackeroo""?",3,2,no
drawtext,dsg,sd2dot1,drawtext_4,Is the cereal alphabet cereal?,4,2,yes
drawtext,dsg,sd2dot1,drawtext_4,Is the cereal in the bowl?,5,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_5,Is there a lizard?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_5,Is there a baseball field?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_5,Is there a home plate?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_5,Are there words?,4,0,yes
drawtext,dsg,sd2dot1,drawtext_5,"Do the words say ""made it safe""?",5,4,yes
drawtext,dsg,sd2dot1,drawtext_5,Is there a speech bubble?,6,0,"yes
<?php continue reading 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
drawtext,dsg,sd2dot1,drawtext_5,Is the lizard sitting?,7,1,yes
drawtext,dsg,sd2dot1,drawtext_5,Is the lizard on the home plate?,8,"1,3",yes
drawtext,dsg,sd2dot1,drawtext_5,Are the words in the speech bubble?,9,"4,6",yes
drawtext,dsg,sd2dot1,drawtext_6,Is this a photo?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_6,Is there a panda?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_6,Is there a conference room?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_6,Is the conference room large?,4,3,yes
drawtext,dsg,sd2dot1,drawtext_6,Is the panda giving a presentation?,5,2,yes
drawtext,dsg,sd2dot1,drawtext_6,"Does the text say ""Diffusion Models""?",6,0,yes
drawtext,dsg,sd2dot1,drawtext_6,Is the text in the style of van Gogh?,7,6,no
drawtext,dsg,sd2dot1,drawtext_7,Is there a robot?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_7,Is there a word?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_7,Is there a blackboard?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_7,"Does the word say ""Ethics 101""?",4,2,yes
drawtext,dsg,sd2dot1,drawtext_7,Is the word written in chalk?,5,2,yes
drawtext,dsg,sd2dot1,drawtext_7,Is the robot writing the word?,6,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_7,Is the word on the blackboard?,7,"2,3",yes
drawtext,dsg,sd2dot1,drawtext_8,Is there a logo?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_8,Is there a company?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_8,"Is the company called ""quantum""?",3,2,yes
drawtext,dsg,sd2dot1,drawtext_8,Is there a letter 'q' in the logo?,4,1,no
drawtext,dsg,sd2dot1,drawtext_8,Does the letter 'q' look like a lightning bolt?,5,4,yes
drawtext,dsg,sd2dot1,drawtext_9,Is this a picture?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_9,Is there an earth?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_9,"Does the picture say ""save the earth""?",3,0,yes
drawtext,dsg,sd2dot1,drawtext_9,Are the words in a circle?,4,3,yes
drawtext,dsg,sd2dot1,drawtext_9,Are the words on the earth?,5,"2,3",yes
drawtext,dsg,sd2dot1,drawtext_10,Is there a coffee ad?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_10,Is the coffee ad retro?,2,1,yes
drawtext,dsg,sd2dot1,drawtext_10,"Does the coffee ad say ""Coffee is what i like""?",3,1,yes
drawtext,dsg,sd2dot1,drawtext_11,Is there a meme?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_11,Is there a cat?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_11,Is there a shoe?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_11,"Does the meme say ""I own your sole""?",4,1,yes
drawtext,dsg,sd2dot1,drawtext_11,Is the cat attacking the shoe?,5,"2,3",yes
drawtext,dsg,sd2dot1,drawtext_12,Is this a picture?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_12,Is there a vehicle?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_12,Does the vehicle look powerful?,3,2,yes
drawtext,dsg,sd2dot1,drawtext_12,Does the vehicle look like it was designed to go off-road?,4,2,yes
drawtext,dsg,sd2dot1,drawtext_12,"Does the vehicle say ""i m a truck, not a car""?",5,2,yes
drawtext,dsg,sd2dot1,drawtext_13,Is there a letter M?,1,0,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
drawtext,dsg,sd2dot1,drawtext_13,Is the letter M a spirograph shape?,2,1,yes
drawtext,dsg,sd2dot1,drawtext_13,Is the letter M rainbow?,3,1,yes
drawtext,dsg,sd2dot1,drawtext_13,Is the background white?,4,0,yes
drawtext,dsg,sd2dot1,drawtext_14,Is there a robot?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_14,Is there a butter food processing line?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_14,Is the robot dejected?,3,1,yes
drawtext,dsg,sd2dot1,drawtext_14,Is there an overhead red light?,4,0,yes
drawtext,dsg,sd2dot1,drawtext_14,Is the overhead red light indicating error?,5,4,yes
drawtext,dsg,sd2dot1,drawtext_14,"Is the robot saying ""i can t believe it s not butter""?",6,1,yes
drawtext,dsg,sd2dot1,drawtext_14,Is the robot on the butter food processing line?,7,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_14,Is the overhead red light above the robot?,8,"4,1",yes
drawtext,dsg,sd2dot1,drawtext_15,Are there water drops?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_15,Are the water drops transparent?,2,1,yes
drawtext,dsg,sd2dot1,drawtext_15,Are the water drops exploding?,3,1,yes
drawtext,dsg,sd2dot1,drawtext_15,Are the water drops under water?,4,1,yes
drawtext,dsg,sd2dot1,drawtext_15,"Do the water drops form the word ""water""?",5,1,yes
drawtext,dsg,sd2dot1,drawtext_16,Is there a circle?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_16,"Does the circle say ""infinity makes me happy""?",2,1,yes
drawtext,dsg,sd2dot1,drawtext_16,Is the circle hand-written?,3,1,yes
drawtext,dsg,sd2dot1,drawtext_17,Is there a postage stamp?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_17,Is the postage stamp vintage?,2,1,yes
drawtext,dsg,sd2dot1,drawtext_17,Is there a painting?,3,0,yes
drawtext,dsg,sd2dot1,drawtext_17,Is there a Golden Gate Bridge?,4,0,yes
drawtext,dsg,sd2dot1,drawtext_17,Is there a text?,5,0,yes
drawtext,dsg,sd2dot1,drawtext_17,"Does the text say ""California""?",6,5,yes
drawtext,dsg,sd2dot1,drawtext_17,Is the painting on the postage stamp?,7,"1,3",yes
drawtext,dsg,sd2dot1,drawtext_17,Is the Golden Gate Bridge on the painting?,8,"3,4",yes
drawtext,dsg,sd2dot1,drawtext_17,Is the text on the painting?,9,"3,5",yes
drawtext,dsg,sd2dot1,drawtext_18,Is there a pair of scissors?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_18,Is there a computer?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_18,Is there a screen?,3,2,yes
drawtext,dsg,sd2dot1,drawtext_18,"Does the screen say ""delete""?",4,3,yes
drawtext,dsg,sd2dot1,drawtext_18,Are the scissors pointing down?,5,1,yes
drawtext,dsg,sd2dot1,drawtext_18,Are the scissors next to the computer?,6,"1,2",yes
drawtext,dsg,sd2dot1,drawtext_18,Are the scissors next to the screen?,7,"1,3",yes
drawtext,dsg,sd2dot1,drawtext_19,Is there a bowl?,1,0,yes
drawtext,dsg,sd2dot1,drawtext_19,Is there tomato soup?,2,0,yes
drawtext,dsg,sd2dot1,drawtext_19,Are there pasta letters?,3,0,yes
